Tweet_number,rawContent,timestamp,ID,replyCount,retweetCount,likeCount
609,"Trump admin hopes Pelosi will be too distracted by government shutdown to launch new Russia probes: “The more the focus is on the wall, the more Pelosi is forced to focus on this fight instead of the investigations” WH source said  https://t.co/EDfMknghCS",2018-12-28 14:34:45+00:00,1.08E+18,1582,1050,1678
610,"So Trump evaded many of the questions; gave brief, vague, and highly legalistic answers; in some cases just repeated prior public statements; and now refuses to clarify answers or answer follow-ups or do a sit-down. Basically his participation in the interview process was a sham.",2018-12-28 14:31:49+00:00,1.08E+18,173,991,2644
611,"Trump is tapping into a real grievance — the majority of Americans rightly believe the system is stacked against them.

But Trump has convinced millions that the culprits are desperately poor Hondurans fleeing violence and not plutocrats like himself.",2018-12-28 14:24:27+00:00,1.08E+18,182,1639,5270
612,"My greatest fear about Trump's government shutdown policy is that it will work. That is, he will get his wall, thus ushering in a new era in which government shutdowns are routinely used by presidents to impose their will on Congress. Another step toward fascism/authoritarianism.",2018-12-28 14:24:03+00:00,1.08E+18,99,355,991
613,"Among Trump allies and inside the WH there is a growing appetite to keep the shutdown going, in part because they feel it messes up Pelosi’s return to the speakership and overshadows her agenda https://t.co/VYCTwS7CgK

With @swin24",2018-12-28 14:21:26+00:00,1.08E+18,1985,1985,2592
614,"THREE LAWS OF THE TRUMP PRESIDENCY 

1. Follow the money.

2. The controversies will distract you from the scandals. 

3. Many secrets, no mysteries.",2018-12-28 14:19:15+00:00,1.08E+18,489,3480,10646
615,"A presidential visit to the troops is NOT a campaign rally. Every president has known this until @realdonaldtrump.

Former US Army four-star general blasts Trump's visit to US troops https://t.co/CBbOOIbG7m",2018-12-28 14:10:51+00:00,1.08E+18,148,1355,3567
616,Cover-up!? Special Counsel Mueller’s office DELETED texts of of corrupt FBI officials Lisa Page &amp; Peter Strzok– the two anti-@RealDonaldTrump/pro-Clinton FBI lovers who were running the Clinton's Trump-Russia spy op. @JudicialWatch is on it: https://t.co/lnSyzyQxv5 … https://t.co/UBePZpal9R,2018-12-28 14:07:11+00:00,1.08E+18,168,888,2173
617,"Here are the top 15 foreign policy concepts that President Trump has demonstrated he does not understand in 2018:
-Alliances
-Trade
-The rule of law
-Economics
-Strategy
-Tactics
-Leadership
-Values
-Immigration
-Human rights
-Aid
-Markets
-Diplomacy
-Treaties
-National interests",2018-12-28 14:07:07+00:00,1.08E+18,136,859,2525
618,"When this is all said and done, the amazing thing might not be the scale of Trump and his co-conspirators’ criminality, but rather that the behavior was so brazen &amp; constant that most decent people could not believe or accept what they were seeing and hearing.",2018-12-28 14:06:30+00:00,1.08E+18,155,907,2724
619,"Anyway, don't let controversy over Trump signing souvenirs for a small number of carefully prescreened troops distract you from fact that the military as a whole disapproves of Trump's leadership very nearly as strongly as the rest of US society",2018-12-28 14:03:42+00:00,1.08E+18,863,9158,33829
620,"I’m reminded of something a Republican said to me during the attempted Moulton revolt: “Nancy Pelosi is as good as Mitch McConnell thinks he is.” Anyway, Trump v. Pelosi  in 2019 will be lit.",2018-12-28 14:03:37+00:00,1.08E+18,448,2023,11283
621,Trump falsely claimed that Reagan tried to build a border wall. Watch Reagan debunk that in his own words https://t.co/zgjX4kehcn,2018-12-28 14:03:00+00:00,1.08E+18,92,661,1229
622,"So, essentially, Trump's new strategy is to take hostages and threaten the economy.",2018-12-28 14:02:37+00:00,1.08E+18,163,603,2243
623,"""They have solid documentary evidence, perhaps even direct recordings of the conversation that made clear that Donald Trump participated in this criminal conspiracy."" Garrett Graff on Mueller's investigators. https://t.co/U1aAJsAZF4",2018-12-28 13:56:25+00:00,1.08E+18,112,1433,2444
624,"43% of military men, 56% of military women belong to a racial or ethnic minority. Two-thirds are under 30. It's highly unlikely that ""actual troops"" support Trump in large numbers. That indeed is why the small group to meet him was so carefully curated https://t.co/cjjZunBtsF",2018-12-28 13:50:28+00:00,1.08E+18,151,1498,4103
625,Trump Administration tweets out advice to furloughed federal workers who can’t afford to pay their bills. Among the tips: Offer to do painting or carpentry for your landlord in lieu of rent.,2018-12-28 13:45:42+00:00,1.08E+18,449,1120,1839
626,"There have been 21 government shutdowns in US history.

Obama had one in 8 years with a split Congress.

Trump has had three in 2 years controlling both chambers.

#TrumpShutdown https://t.co/kHdbPQnUEq",2018-12-28 13:43:48+00:00,1.08E+18,98,1332,2204
627,Want to dwell on this story a bit.  Senate staff I know talk about Senator Paul the way House members talked about Rohrabacher - as if he's been flipped by Putin.  That he has become this influential w/Trump is beyond worrisome.  https://t.co/qzTI1jKkkw,2018-12-28 13:41:18+00:00,1.08E+18,104,1319,2402
628,"I hate Trump.

I hate what he's already done
I hate what he's doing now
And I hate what he's gonna do in 5 minutes

Dont lecture me about hate. Because I HATE that muthafucka.",2018-12-28 13:36:30+00:00,1.08E+18,292,521,3443
629,"More Americans blame President Trump than congressional Democrats for the partial US government shutdown, according to a Reuters/Ipsos poll. 

https://t.co/a1Ips2Km1Z",2018-12-28 13:30:12+00:00,1.08E+18,757,1049,3146
630,President Donald Trump is threatening to close the U.S. border with Mexico if Democrats in Congress don't agree to fund the construction of a border wall. https://t.co/YeRl3PuDg1,2018-12-28 13:24:39+00:00,1.08E+18,611,610,1064
631,"Expensive as it likely was, Mnuchin's Cabo vacation is a very small piece of the $615 billion exchange of goods and services between the United States and Mexico. Trump's threat this AM is empty because acting on it would plunge the US economy into deep recession.",2018-12-28 13:22:13+00:00,1.08E+18,117,501,1526
632,"""No, if you claimed to be embarrassed by Barack Obama but you're somehow not embarrassed by Donald Trump—I'm going to strongly suggest it was largely a pigmentation issue.""

#FridayFeeling
#FridayMotivation https://t.co/QXKPcAdtMl",2018-12-28 13:16:46+00:00,1.08E+18,95,744,2611
633,"So, they brought these items from home when they deployed &amp; just happened to have them handy when Trump surprised them with his secret visit?",2018-12-28 13:13:27+00:00,1.08E+18,2608,6363,22628
634,Trump continues to talk of “finishing” the wall. Exactly 0 new miles of wall have been built since he took office. There have only been repairs and renovations of existing fencing.,2018-12-28 13:10:15+00:00,1.08E+18,65,880,3088
635,"General Mattis has long tried to protect the military from being a pawn in the nation’s tribal politics. Mattis is now out, and Trump made a surprise trip to Iraq where he was criticized for attacking Dems and signing #MAGA hats https://t.co/Gk5Xxd328o",2018-12-28 13:05:53+00:00,1.08E+18,185,1042,2674
636,"CNN, Morning Joke and other disgraced Fake News Trump haters haven't jumped the shark-they ARE the shark!",2018-12-28 13:03:05+00:00,1.08E+18,285,1110,5026
637,"I interviewed lots of families whose kids were killed by an undocumented immigrant. Some turned to obsession &amp; hatred. Others became Trump evangelists. Then there was Mollie Tibbetts’ mother, who made this extraordinary statement in the most quiet of ways. https://t.co/TZGIgyeBQh",2018-12-28 12:57:44+00:00,1.08E+18,216,759,2202
638,"Our country has been Married to the Mob for 2 years
We've been in a bad marriage w/ the stupidest, most moronic &amp; idiotic crime family in US History
In 2019 we must DIVORCE Trump &amp; press charges &amp; put his ass in jail
Then we need to find a better relationship that works for US",2018-12-28 12:57:08+00:00,1.08E+18,131,1181,3731
639,"AP FACT CHECK: Trump confuses, misleads on border wall https://t.co/4PRs1TTDz7",2018-12-28 12:56:55+00:00,1.08E+18,426,669,1469
640,"The best part about Trump’s endless temper tantrum over the wall is that he’s never going to get it, and he’s never been told “no” in his entire miserable, vulgar, shallow, pointless life, and it’s driving him fucking crazy.",2018-12-28 12:56:39+00:00,1.08E+18,162,1040,5639
641,Trump admin hopes Pelosi will be too distracted by government shutdown to launch new Russia probes https://t.co/SS7QRkoylw,2018-12-28 12:49:05+00:00,1.08E+18,840,459,952
642,AP digs into Trump’s fantasy contracts and finds ... nothing.  https://t.co/dVhpuusE0g,2018-12-28 12:29:28+00:00,1.08E+18,206,1547,3158
643,"@realDonaldTrump Trump is now prolonging a costly government shutdown while demanding $5 billion from taxpayers to fund his unnecessary wall

Let’s not forget he said Mexico would pay for it

His base will continue to cheer MAGA while federal workers can’t pay their bills
https://t.co/NZsywOK8Ep",2018-12-28 12:28:30+00:00,1.08E+18,112,587,1592
644,"Dr. Seuss tried to prepare us for someone like Trump.But even he could not imagine all his nightmare visions coming true in 1 man-the environmental destruction of The Lorax,the otherization of the Sneetches,the saber-rattling of Better Butter Battle,&amp; a Grinch whose ❤️never grew.",2018-12-28 12:21:52+00:00,1.08E+18,94,259,2175
645,@realDonaldTrump tRump's wall is a metaphor for his penis. Nobody wants to see it and he can't erect it.,2018-12-28 12:17:21+00:00,1.08E+18,153,227,1194
646,Trump admin hopes Pelosi will be too distracted by government shutdown to launch new Russia probes https://t.co/0Lz5OmLOfb,2018-12-28 12:12:13+00:00,1.08E+18,1097,730,1138
647,If Brexit got cancelled today &amp; Trump resigned tomorrow we would still be left with the same situation in the UK &amp; USA that led to these high risk votes. Brexit &amp; Trump are not the causes of our problems but the symptoms! Wealth inequality needs to be reduced or worse is to come!,2018-12-28 07:18:20+00:00,1.08E+18,98,766,2305
648,"The obsessive hate that the fake news media has for the Potus is unprecedented in American history, and the entire country is sick of it. It's absolutely disgusting, utterly ridiculous, very stupid, and makes the Trump hating media look like a bunch of clowns and fools.",2018-12-28 06:59:15+00:00,1.08E+18,445,2355,7039
649,"Trump ""stole the office with the aid of our enemies, and he has done grievous damage to this country ever since,"" writes @djrothkopf for @usatodayopinion. https://t.co/K9xuZC2ETu",2018-12-28 06:30:01+00:00,1.08E+18,207,585,1273
650,"trump Says Fed Workers Want Him 2 Keep Fed SHUT DOWN Till HE GETS💰4 His Wall. Doesn’t He Know These PEOPLE ARE HOLDING ON BY THEIR FINGERTIPS😤. Would Someone Tell This LYING NARCISSIST FK,They Aren’t Mostly Democrats‼️PS HOW DID THOUSANDS OF PPL TELL HIM”2 HOLD OUT 4 THE WALL",2018-12-28 06:24:57+00:00,1.08E+18,727,1419,9151
651,What if Michael Cohen is denying he went to Prague or the Czech Republic because he knows that would flag to Trump &amp; his co-conspirators that the gig is up? What if that was a deal w/ Mueller so that Mueller can hold off Trump’s final freak out until he’s ready to lower the boom?,2018-12-28 06:23:29+00:00,1.08E+18,790,1590,7264
652,"Fact check: President Trump told American troops in Iraq that he had given them a 10 percent raise, and that it was their first pay hike in a decade — but he didn't, and it wasn't. https://t.co/ijddLgSEJ1",2018-12-28 05:57:04+00:00,1.08E+18,160,418,786
653,"This is Robert Mercer. Remember his face &amp; his name. Never forget that he funded Breitbart, Bannon, Brexit, Cambridge Analytica, &amp; Trump. He hoped to force his will on people from the shadows. Make sure history books record what he did.",2018-12-28 05:45:14+00:00,1.08E+18,105,2111,3110
654,Number of campaign rallies Trump held in 2018: 44. Number of times he visited one of his golf clubs: 67. Number of war zones visited: 1. https://t.co/tumdy7YHhn,2018-12-28 05:30:07+00:00,1.08E+18,289,1071,1717
655,I’m thinking Rupert Murdock has flipped: Fox News Hits Trump for Turning Troop Visit Into ‘Campaign Rally’ https://t.co/FbO6Y3pbVw,2018-12-28 05:27:53+00:00,1.08E+18,105,509,1113
656,"LeBron James 2018 AP Male Athlete of the Year.
2017-18 NBA MVP: JAMES HARDEN
2017-18 NBA scoring leader: KEVIN DURANT
2017-18 NBA Finals: GOLDEN STATE SWEEPS James out of the finals 4-0
2017-18 NBA Finals MVP: KEVIN DURANT
AP picks James? What did he do beside call Trump racist? https://t.co/WI1MscSglo",2018-12-28 05:19:43+00:00,1.08E+18,241,447,1699
